COD_ERP_DEPARTAMENTO;NOME_DEPARTAMENTO;COD_ERP_SETOR;NOME_SETOR;COD_ERP_GRUPO;NOME_GRUPO;COD_ERP_SUBGRUPO;NOME_SUBGRUPO
E0101;ELETRODOMESTICO;E0101009;REFRIGERADOR;E0101009005;"ADEGA DE VINHO";E0101009005001;"ADEGA DE VINHO"
E0101;ELETRODOMESTICO;E0101010;"SECADORA DE ROUPA";E0101010001;SECADORA;E0101010001001;SECADORA
E0102;"AUDIO E VIDEO";E0102001;TELEVISOR;E0102001001;"TV CONVENCIONAL";E0102001001001;HD
E0102;"AUDIO E VIDEO";E0102001;TELEVISOR;E0102001001;"TV CONVENCIONAL";E0102001001002;"FULL HD"
E0102;"AUDIO E VIDEO";E0102001;TELEVISOR;E0102001002;"TV SMART";E0102001002001;HD
E0102;"AUDIO E VIDEO";E0102001;TELEVISOR;E0102001002;"TV SMART";E0102001002002;"FULL HD"
E0102;"AUDIO E VIDEO";E0102001;TELEVISOR;E0102001002;"TV SMART";E0102001002003;UHD
E0102;"AUDIO E VIDEO";E0102002;VIDEO;E0102002001;DVD;E0102002001001;DVD
E0102;"AUDIO E VIDEO";E0102003;MONITOR;E0102003001;MONITOR;E0102003001001;MONITOR
E0102;"AUDIO E VIDEO";E0102004;AUDIO;E0102004001;AUDIO;E0102004001001;AUDIO
E0102;"AUDIO E VIDEO";E0102005;FOTO;E0102005001;FOTO;E0102005001001;FOTO
E0103;TECNOLOGIA;E0103001;TELEFONIA;E0103001001;FIXO;E0103001001001;FIXO
E0103;TECNOLOGIA;E0103001;TELEFONIA;E0103001002;MOVEL;E0103001002001;MOVEL
E0103;TECNOLOGIA;E0103002;INFORMATICA;E0103002001;INFORMATICA;E0103002001001;INFORMATICA
E0103;TECNOLOGIA;E0103003;GAME;E0103003001;CONSOLE;E0103003001001;CONSOLE
E0103;TECNOLOGIA;E0103003;GAME;E0103003002;ACESSORIO;E0103003002001;ACESSORIO
E0104;AUTOMOTIVO;E0104001;AUTOMOTIVO;E0104001001;PNEU;E0104001001001;NACIONAL
E0104;AUTOMOTIVO;E0104001;AUTOMOTIVO;E0104001001;PNEU;E0104001001002;"IMPORTADO SM"
E0104;AUTOMOTIVO;E0104001;AUTOMOTIVO;E0104001002;ACESSORIO;E0104001002001;ACESSORIO
E0104;AUTOMOTIVO;E0104001;AUTOMOTIVO;E0104001003;BICICLETA;E0104001003001;BICICLETA
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001001;BATEDEIRA
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001002;CAFETEIRA
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001003;"CENTRIFUGA DE FRUTA"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001004;CHALEIRA
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001005;ESPREMEDOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001006;FRITADEIRA
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001007;GRILL
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001008;LIQUIDIFICADOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001009;PROCESSADOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001010;SANDUICHEIRA
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001011;TOSTADOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001012;CHURRASQUEIRA
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001013;PIPOQUEIRA
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001014;MOEDOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001015;MIXER
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001016;"PANELA DE ARROZ"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001017;"PANELA DE PRESSAO"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001018;BALANCA
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001019;PANIFICADORA
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001020;"FORNO ELETRICO"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001021;"KIT ELET PORTATIL"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001022;"MAQUINA DE ALGODAO DOCE"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001001;COZINHA;E0105001001023;"MAQUINA DE GELO"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001002;CLIMATIZACAO;E0105001002001;AQUECEDOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001002;CLIMATIZACAO;E0105001002002;CIRCULADOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001002;CLIMATIZACAO;E0105001002003;VENTILADOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001002;CLIMATIZACAO;E0105001002004;"VENTILADOR DE TETO / PAREDE"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001002;CLIMATIZACAO;E0105001002005;UMIDIFICADOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001003;"LIMPEZA E FERRAMENTA";E0105001003001;ASPIRADOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001003;"LIMPEZA E FERRAMENTA";E0105001003002;"FERRO ELETRICO"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001003;"LIMPEZA E FERRAMENTA";E0105001003003;"ADAPTADOR / CORTADOR DE GRAMA"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001003;"LIMPEZA E FERRAMENTA";E0105001003004;"FERRAMENTA ELETRICA"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001003;"LIMPEZA E FERRAMENTA";E0105001003005;"LAVADORA DE PRESSAO"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001003;"LIMPEZA E FERRAMENTA";E0105001003006;"MAQUINA DE COSTURA"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001004;"CUIDADO PESSOAL";E0105001004001;"ACESSORIO PESSOAL"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001004;"CUIDADO PESSOAL";E0105001004002;APARADOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001004;"CUIDADO PESSOAL";E0105001004003;BARBEADOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001004;"CUIDADO PESSOAL";E0105001004004;DEPILADOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001004;"CUIDADO PESSOAL";E0105001004005;ESCOVA
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001004;"CUIDADO PESSOAL";E0105001004006;MODELADOR
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001004;"CUIDADO PESSOAL";E0105001004007;"SECADOR DE CABELO"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001004;"CUIDADO PESSOAL";E0105001004008;"CORTADOR DE CABELO"
E0105;"ELETRO PORTATIL";E0105001;"ELETRO PORTATIL";E0105001004;"CUIDADO PESSOAL";E0105001004009;PRANCHA
E0106;ACESSORIO;E0106001;ACESSORIO;E0106001001;CELULAR;E0106001001001;CELULAR
E0106;ACESSORIO;E0106001;ACESSORIO;E0106001002;INFORMATICA;E0106001002001;INFORMATICA
E0106;ACESSORIO;E0106001;ACESSORIO;E0106001003;"AUDIO E VIDEO";E0106001003001;"AUDIO E VIDEO"
E0106;ACESSORIO;E0106001;ACESSORIO;E0106001004;ANTENA;E0106001004001;ANTENA
E0106;ACESSORIO;E0106001;ACESSORIO;E0106001005;FECHADURA;E0106001005001;"FECHADURA DIGITAL"
E0106;ACESSORIO;E0106002;GARANTIAS/TECTOTAL;E0106002001;GARANTIAS/TECTOTAL;E0106002001001;GARANTIAS/TECTOTAL
I0101;"BENS MOVEIS";I0101001;"MAQUINAS E EQUIPAMENTOS";I0101001001;"MAQUINAS E EQUIPAMENTOS";I0101001001001;"MAQUINAS E EQUIPAMENTOS"
I0101;"BENS MOVEIS";I0101002;"EQUIPAMENTOS DE INFORMATICA";I0101002001;"EQUIPAMENTOS DE INFORMATICA";I0101002001001;"EQUIPAMENTOS DE INFORMATICA"
I0101;"BENS MOVEIS";I0101003;INSTALACOES;I0101003001;INSTALACOES;I0101003001001;INSTALACOES
I0101;"BENS MOVEIS";I0101004;"MOVEIS E UTENSILIOS";I0101004001;"MOVEIS E UTENSILIOS";I0101004001001;"MOVEIS E UTENSILIOS"
I0102;"MEIO DE TRANSPORTE";I0102001;VEICULO;I0102001001;VEICULO;I0102001001001;VEICULO
I0102;"MEIO DE TRANSPORTE";I0102002;AERONAVES;I0102002001;AERONAVES;I0102002001001;AERONAVES
I0103;"BENS IMOVEIS";I0103001;PREDIOS;I0103001001;PREDIOS;I0103001001001;PREDIOS
I0103;"BENS IMOVEIS";I0103002;TERRENOS;I0103002001;TERRENOS;I0103002001001;TERRENOS
I0104;INTANGIVEL;I0104001;MARCAS;I0104001001;MARCAS;I0104001001001;MARCAS
I0104;INTANGIVEL;I0104002;SOFTWARES;I0104002001;SOFTWARES;I0104002001001;SOFTWARES
M0101;"HIGIENE PESSOAL";M0101001;ABSORVENTE;M0101001001;"ABSORVENTE INTERNO";M0101001001001;"ABSORVENTE INTERNO"
M0101;"HIGIENE PESSOAL";M0101001;ABSORVENTE;M0101001002;"ABSORVENTE EXTERNO";M0101001002001;"ABSORVENTE EXTERNO"
M0101;"HIGIENE PESSOAL";M0101001;ABSORVENTE;M0101001003;"ABSORVENTE NOTURNO";M0101001003001;"ABSORVENTE NOTURNO"
M0101;"HIGIENE PESSOAL";M0101001;ABSORVENTE;M0101001004;"ABSORVENTE PROTETOR DIARIO";M0101001004001;"ABSORVENTE PROTETOR DIARIO"
M0101;"HIGIENE PESSOAL";M0101001;ABSORVENTE;M0101001005;"ABSORVENTE PARA SEIOS";M0101001005001;"ABSORVENTE PARA SEIOS"
M0101;"HIGIENE PESSOAL";M0101002;"LENCO DE BOLSO";M0101002001;"LENCO DE BOLSO";M0101002001001;"LENCO DE BOLSO"
M0101;"HIGIENE PESSOAL";M0101003;"FRALDA INFANTIL";M0101003001;"FRALDA INFANTIL";M0101003001001;"FRALDA INFANTIL"
M0101;"HIGIENE PESSOAL";M0101004;"FRALDA ADULTO";M0101004001;"FRALDA ADULTO";M0101004001001;"FRALDA ADULTO"
M0101;"HIGIENE PESSOAL";M0101005;"PERFUMARIA INFANTIL";M0101005001;SHAMPOO;M0101005001001;SHAMPOO
M0101;"HIGIENE PESSOAL";M0101005;"PERFUMARIA INFANTIL";M0101005002;"CONDICIONADOR E CREME CABELO";M0101005002001;"CONDICIONADOR E CREME CABELO"
M0101;"HIGIENE PESSOAL";M0101005;"PERFUMARIA INFANTIL";M0101005003;SABONETE;M0101005003001;SABONETE
M0101;"HIGIENE PESSOAL";M0101005;"PERFUMARIA INFANTIL";M0101005004;"PRODUTO POS BANHO";M0101005004001;"PRODUTO POS BANHO"
M0101;"HIGIENE PESSOAL";M0101006;"LENCO UMEDECIDO";M0101006001;TOALHA;M0101006001001;TOALHA
M0101;"HIGIENE PESSOAL";M0101006;"LENCO UMEDECIDO";M0101006002;LENCO;M0101006002001;LENCO
M0101;"HIGIENE PESSOAL";M0101007;"ARTIGO DE FARMACIA";M0101007001;"ARTIGO DE FARMACIA";M0101007001001;"ARTIGO DE FARMACIA"
M0101;"HIGIENE PESSOAL";M0101008;"HIGIENE INTIMA";M0101008001;"HIGIENE INTIMA";M0101008001001;"HIGIENE INTIMA"
M0101;"HIGIENE PESSOAL";M0101009;"PAPEL HIGIENICO";M0101009001;"FOLHA SIMPLES";M0101009001001;"FOLHA SIMPLES"
M0101;"HIGIENE PESSOAL";M0101009;"PAPEL HIGIENICO";M0101009002;"FOLHA DUPLA";M0101009002001;"FOLHA DUPLA"
M0101;"HIGIENE PESSOAL";M0101009;"PAPEL HIGIENICO";M0101009003;"FOLHA TRIPLA";M0101009003001;"FOLHA TRIPLA"
M0101;"HIGIENE PESSOAL";M0101009;"PAPEL HIGIENICO";M0101009004;"LENCO HIGIENICO";M0101009004001;"LENCO HIGIENICO"
M0101;"HIGIENE PESSOAL";M0101010;"IMPORTACAO SM HIGIENE PESSOAL";M0101010001;"IMPORTACAO SM HIGIENE PESSOAL";M0101010001001;"IMPORTACAO SM HIGIENE PESSOAL"
M0102;PERFUMARIA;M0102001;SHAMPOO;M0102001001;"SHAMPOO BASICO";M0102001001001;"SHAMPOO BASICO"
M0102;PERFUMARIA;M0102001;SHAMPOO;M0102001002;"SHAMPOO INTERMEDIARIO";M0102001002001;"SHAMPOO INTERMEDIARIO"
M0102;PERFUMARIA;M0102001;SHAMPOO;M0102001003;"SHAMPOO PREMIUM";M0102001003001;"SHAMPOO PREMIUM"
M0102;PERFUMARIA;M0102001;SHAMPOO;M0102001004;"SHAMPOO SUPER PREMIUM";M0102001004001;"SHAMPOO SUPER PREMIUM"
M0102;PERFUMARIA;M0102001;SHAMPOO;M0102001005;"SHAMPOO SALAO";M0102001005001;"SHAMPOO SALAO"
M0102;PERFUMARIA;M0102001;SHAMPOO;M0102001006;"SHAMPOO ANTI CASPA";M0102001006001;"SHAMPOO ANTI CASPA"
M0102;PERFUMARIA;M0102002;CONDICIONADOR;M0102002001;"CONDICIONADOR BASICO";M0102002001001;"CONDICIONADOR BASICO"
M0102;PERFUMARIA;M0102002;CONDICIONADOR;M0102002002;"CONDICIONADOR INTERMEDIARIO";M0102002002001;"CONDICIONADOR INTERMEDIARIO"
M0102;PERFUMARIA;M0102002;CONDICIONADOR;M0102002003;"CONDICIONADOR PREMIUM";M0102002003001;"CONDICIONADOR PREMIUM"
M0102;PERFUMARIA;M0102002;CONDICIONADOR;M0102002004;"CONDICIONADOR SUPER PREMIUM";M0102002004001;"CONDICIONADOR SUPER PREMIUM"
M0102;PERFUMARIA;M0102002;CONDICIONADOR;M0102002005;"CONDICIONADOR SALAO";M0102002005001;"CONDICIONADOR SALAO"
M0102;PERFUMARIA;M0102002;CONDICIONADOR;M0102002006;"CONDICIONADOR ANTI CASPA";M0102002006001;"CONDICIONADOR ANTI CASPA"
M0102;PERFUMARIA;M0102003;"CREME PARA CABELO";M0102003001;"CREME TRATAMENTO";M0102003001001;"CREME TRATAMENTO"
M0102;PERFUMARIA;M0102003;"CREME PARA CABELO";M0102003002;"CREME PARA PENTEAR";M0102003002001;"CREME PARA PENTEAR"
M0102;PERFUMARIA;M0102003;"CREME PARA CABELO";M0102003003;AMPOLA;M0102003003001;AMPOLA
M0102;PERFUMARIA;M0102003;"CREME PARA CABELO";M0102003004;"REPARADOR DE PONTAS";M0102003004001;"REPARADOR DE PONTAS"
M0102;PERFUMARIA;M0102004;"MODELADOR DE CABELO";M0102004001;"MODELADOR DE CABELO";M0102004001001;"MODELADOR DE CABELO"
M0102;PERFUMARIA;M0102005;TINTURA;M0102005001;TINTURA;M0102005001001;TINTURA
M0102;PERFUMARIA;M0102006;SABONETE;M0102006001;"SABONETE BARRA";M0102006001001;"SABONETE GLICERINADO"
M0102;PERFUMARIA;M0102006;SABONETE;M0102006001;"SABONETE BARRA";M0102006001002;"SABONETE HIDRATANTE"
M0102;PERFUMARIA;M0102006;SABONETE;M0102006001;"SABONETE BARRA";M0102006001003;"SABONETE ANTIBACTERIANO"
M0102;PERFUMARIA;M0102006;SABONETE;M0102006001;"SABONETE BARRA";M0102006001004;"SABONETE BASICO"
M0102;PERFUMARIA;M0102006;SABONETE;M0102006002;"SABONETE LIQUIDO";M0102006002001;"SABONETE HIDRATANTE"
M0102;PERFUMARIA;M0102006;SABONETE;M0102006002;"SABONETE LIQUIDO";M0102006002002;"SABONETE ANTIBACTERIANO"
M0102;PERFUMARIA;M0102006;SABONETE;M0102006002;"SABONETE LIQUIDO";M0102006002003;"SABONETE BASICO"
M0102;PERFUMARIA;M0102006;SABONETE;M0102006002;"SABONETE LIQUIDO";M0102006002004;"SABONETE GLICERINADO"
M0102;PERFUMARIA;M0102007;"HIDRATANTE PARA CORPO";M0102007001;LOCAO/HIDRATANTE;M0102007001001;LOCAO/HIDRATANTE
M0102;PERFUMARIA;M0102007;"HIDRATANTE PARA CORPO";M0102007002;OLEO;M0102007002001;OLEO
M0102;PERFUMARIA;M0102008;"TRATAMENTO FACIAL";M0102008001;"TRATAMENTO FACIAL";M0102008001001;"TRATAMENTO FACIAL"
M0102;PERFUMARIA;M0102009;REPELENTE;M0102009001;REPELENTE;M0102009001001;REPELENTE
M0102;PERFUMARIA;M0102010;"BRONZEADOR E FILTRO SOLAR";M0102010001;"BRONZEADOR E FILTRO SOLAR";M0102010001001;BRONZEADOR
M0102;PERFUMARIA;M0102010;"BRONZEADOR E FILTRO SOLAR";M0102010001;"BRONZEADOR E FILTRO SOLAR";M0102010001002;"FILRO SOLAR"
M0102;PERFUMARIA;M0102010;"BRONZEADOR E FILTRO SOLAR";M0102010001;"BRONZEADOR E FILTRO SOLAR";M0102010001003;"CREME E LOCAO POS SOL"
M0102;PERFUMARIA;M0102011;DESODORANTE/PE;M0102011001;DESODORANTE/PE;M0102011001001;DESODORANTE/PE
M0102;PERFUMARIA;M0102012;DESODORANTE;M0102012001;"DESODORANTE FEMININO";M0102012001001;"DESODORANTE AEROSOL FEMININO"
M0102;PERFUMARIA;M0102012;DESODORANTE;M0102012001;"DESODORANTE FEMININO";M0102012001002;"DESODORANTE ROLL-ON FEMININO"
M0102;PERFUMARIA;M0102012;DESODORANTE;M0102012001;"DESODORANTE FEMININO";M0102012001003;"DESODORANTE SPRAY FEMININO"
M0102;PERFUMARIA;M0102012;DESODORANTE;M0102012001;"DESODORANTE FEMININO";M0102012001004;"DESODORANTE CREME FEMININO"
M0102;PERFUMARIA;M0102012;DESODORANTE;M0102012002;"DESODORANTE MASCULINO";M0102012002001;"DESODORANTE AEROSOL MASCULINO"
M0102;PERFUMARIA;M0102012;DESODORANTE;M0102012002;"DESODORANTE MASCULINO";M0102012002002;"DESODORANTE ROLL-ON MASCULINO"
M0102;PERFUMARIA;M0102012;DESODORANTE;M0102012002;"DESODORANTE MASCULINO";M0102012002003;"DESODORANTE SPRAY MASCULINO"
M0102;PERFUMARIA;M0102012;DESODORANTE;M0102012002;"DESODORANTE MASCULINO";M0102012002004;"DESODORANTE CREME MASCULINO"
M0102;PERFUMARIA;M0102013;BARBEAR;M0102013001;BARBEAR;M0102013001001;BARBEAR
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014001;"CREME DENTAL";M0102014001001;"CREME BRANQUEADOR"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014001;"CREME DENTAL";M0102014001002;"CREME SENSIVEL"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014001;"CREME DENTAL";M0102014001003;"CREME MULTIBENEFICIO"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014001;"CREME DENTAL";M0102014001004;"CREME REFRESCANCIA"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014001;"CREME DENTAL";M0102014001005;"CREME FAMILIAR"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014001;"CREME DENTAL";M0102014001006;"CREME INFANTIL"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014002;"ESCOVA DENTAL";M0102014002001;"ESCOVA SUPER PREMIUM"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014002;"ESCOVA DENTAL";M0102014002002;"ESCOVA PREMIUM"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014002;"ESCOVA DENTAL";M0102014002003;"ESCOVA MID PRICE"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014002;"ESCOVA DENTAL";M0102014002004;"ESCOVA BASICO"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014002;"ESCOVA DENTAL";M0102014002005;"ESCOVA INFANTIL"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014002;"ESCOVA DENTAL";M0102014002006;"PORTA ESCOVA"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014002;"ESCOVA DENTAL";M0102014002007;"ESCOVA KIT VIAGEM"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014003;"FIO/FITA DENTAL";M0102014003001;"FIO/FITA DENTAL"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014004;"ENXAGUATORIO BUCAL";M0102014004001;"ENXAGUATORIO ADULTO"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014004;"ENXAGUATORIO BUCAL";M0102014004002;"ENXAGUATORIO INFANTIL"
M0102;PERFUMARIA;M0102014;"HIGIENE ORAL";M0102014004;"ENXAGUATORIO BUCAL";M0102014004003;"ENXAGUATORIO PARA ESCOVA"
M0102;PERFUMARIA;M0102015;"ACESSORIO DE BELEZA";M0102015001;ESMALTE;M0102015001001;ESMALTE
M0102;PERFUMARIA;M0102015;"ACESSORIO DE BELEZA";M0102015002;ACETONA;M0102015002001;ACETONA
M0102;PERFUMARIA;M0102015;"ACESSORIO DE BELEZA";M0102015003;"REMOVEDOR DE ESMALTE";M0102015003001;"REMOVEDOR DE ESMALTE"
M0102;PERFUMARIA;M0102015;"ACESSORIO DE BELEZA";M0102015004;MAQUIAGEM;M0102015004001;MAQUIAGEM
M0102;PERFUMARIA;M0102016;"IMPORTACAO SM PERFUMARIA";M0102016001;"IMPORTACAO SM PERFUMARIA";M0102016001001;"IMPORTACAO SM PERFUMARIA"
M0103;LIMPEZA;M0103001;"DETERGENTE PARA LOUCA";M0103001001;"DETERGENTE PARA LOUCA";M0103001001001;"DETERGENTE PARA LOUCA"
M0103;LIMPEZA;M0103001;"DETERGENTE PARA LOUCA";M0103001002;"SABAO PARA MAQUINA DE LAVAR";M0103001002001;"SABAO PARA MAQUINA DE LAVAR"
M0103;LIMPEZA;M0103001;"DETERGENTE PARA LOUCA";M0103001003;"LIMPA ALUMINIO";M0103001003001;"LIMPA ALUMINIO"
M0103;LIMPEZA;M0103002;"ESPONJA/LA DE ACO";M0103002001;"ESPONJA/LA DE ACO";M0103002001001;"ESPONJA/LA DE ACO"
M0103;LIMPEZA;M0103003;"DETERGENTE/SABAO PARA ROUPA";M0103003001;"DETERGENTE EM PO";M0103003001001;"DETERGENTE EM PO"
M0103;LIMPEZA;M0103003;"DETERGENTE/SABAO PARA ROUPA";M0103003002;"SABAO LIQUIDO";M0103003002001;"SABAO LIQUIDO"
M0103;LIMPEZA;M0103003;"DETERGENTE/SABAO PARA ROUPA";M0103003003;"ROUPA DELICADA";M0103003003001;"ROUPA DELICADA"
M0103;LIMPEZA;M0103003;"DETERGENTE/SABAO PARA ROUPA";M0103003004;"ROUPA INFANTIL";M0103003004001;"ROUPA INFANTIL"
M0103;LIMPEZA;M0103003;"DETERGENTE/SABAO PARA ROUPA";M0103003005;"SABAO PASTILHA";M0103003005001;"SABAO PASTILHA"
M0103;LIMPEZA;M0103004;SABAO;M0103004001;"SABAO COCO";M0103004001001;"SABAO COCO"
M0103;LIMPEZA;M0103004;SABAO;M0103004002;"SABAO BARRA FRAGRANCIA";M0103004002001;"SABAO BARRA FRAGRANCIA"
M0103;LIMPEZA;M0103004;SABAO;M0103004003;"SABAO BARRA /PASTA NEUTRO";M0103004003001;"SABAO BARRA NEUTRO"
M0103;LIMPEZA;M0103004;SABAO;M0103004003;"SABAO BARRA /PASTA NEUTRO";M0103004003002;"SABAO PASTA"
M0103;LIMPEZA;M0103005;"TIRA MANCHA";M0103005001;"TIRA MANCHA";M0103005001001;"TIRA MANCHA"
M0103;LIMPEZA;M0103006;"PRODUTO PARA PRE E POS LAVAGEM";M0103006001;ANIL;M0103006001001;ANIL
M0103;LIMPEZA;M0103006;"PRODUTO PARA PRE E POS LAVAGEM";M0103006002;PASSADOR;M0103006002001;GOMA
M0103;LIMPEZA;M0103006;"PRODUTO PARA PRE E POS LAVAGEM";M0103006002;PASSADOR;M0103006002002;"FACILITADOR DE PASSAR"
M0103;LIMPEZA;M0103006;"PRODUTO PARA PRE E POS LAVAGEM";M0103006003;"CLORO GEL";M0103006003001;"CLORO GEL"
M0103;LIMPEZA;M0103007;"AGUA SANITARIA";M0103007001;"AGUA SANITARIA";M0103007001001;"AGUA SANITARIA"
M0103;LIMPEZA;M0103008;"ALVEJANTE LIQUIDO";M0103008001;"ALVEJANTE COM CLORO";M0103008001001;"ALVEJANTE COM CLORO"
M0103;LIMPEZA;M0103008;"ALVEJANTE LIQUIDO";M0103008002;"ALVEJANTE SEM CLORO";M0103008002001;"ALVEJANTE SEM CLORO"
M0103;LIMPEZA;M0103008;"ALVEJANTE LIQUIDO";M0103008003;"CLORO GEL";M0103008003001;"CLORO GEL"
M0103;LIMPEZA;M0103009;AMACIANTE;M0103009001;"AMACIANTE DILUIDO";M0103009001001;"AMACIANTE DILUIDO"
M0103;LIMPEZA;M0103009;AMACIANTE;M0103009002;"AMACIANTE CONCENTRADO";M0103009002001;"AMACIANTE CONCENTRADO"
M0103;LIMPEZA;M0103009;AMACIANTE;M0103009003;"AMACIANTE INFANTIL";M0103009003001;"AMACIANTE INFANTIL"
M0103;LIMPEZA;M0103009;AMACIANTE;M0103009004;"INTENSIFICADORES DE PERFUME";M0103009004001;LENCOS
M0103;LIMPEZA;M0103009;AMACIANTE;M0103009004;"INTENSIFICADORES DE PERFUME";M0103009004002;PASTILHAS
M0103;LIMPEZA;M0103009;AMACIANTE;M0103009005;"AMACIANTE PASTILHAS";M0103009005001;"AMACIANTE PASTILHAS"
M0103;LIMPEZA;M0103010;"DESODORIZADOR DE BANHEIRO";M0103010001;"DESODORIZADOR DE BANHEIRO";M0103010001001;"DESODORIZADOR DE BANHEIRO"
M0103;LIMPEZA;M0103011;"LIMPADOR BANHEIRO";M0103011001;"LIMPADOR SANITARIO";M0103011001001;"LIMPADOR SANITARIO"
M0103;LIMPEZA;M0103011;"LIMPADOR BANHEIRO";M0103011002;"LIMPA LIMO";M0103011002001;"LIMPA LIMO"
M0103;LIMPEZA;M0103011;"LIMPADOR BANHEIRO";M0103011003;"LIMPADOR BANHEIRO";M0103011003001;"LIMPADOR BANHEIRO"
M0103;LIMPEZA;M0103012;DESINFETANTE;M0103012001;"DESINFETANTE LEITOSO";M0103012001001;"DESINFETANTE LEITOSO"
M0103;LIMPEZA;M0103012;DESINFETANTE;M0103012002;"DESINFETANTE PINHO";M0103012002001;"DESINFETANTE PINHO"
